time,open,high,low,close,volume,was_filled,is_price_outlier,is_volume_outlier,segment_id,is_gap_reopen,ts
2025-09-05 17:00:00+00:00,147.138,147.306,147.132,147.276,11460.0,False,False,False,252,False,2025-09-05 17:00:00+00:00
2025-09-05 18:00:00+00:00,147.275,147.486,147.265,147.466,9280.0,False,False,False,252,False,2025-09-05 18:00:00+00:00
2025-09-05 19:00:00+00:00,147.467,147.5,147.374,147.464,7183.0,False,False,False,252,False,2025-09-05 19:00:00+00:00
2025-09-05 20:00:00+00:00,147.464,147.507,147.336,147.418,6650.0,False,False,False,252,False,2025-09-05 20:00:00+00:00
2025-09-07 22:00:00+00:00,147.988,148.475,147.938,148.437,7985.0,False,False,False,253,True,2025-09-07 22:00:00+00:00
2025-09-07 23:00:00+00:00,148.434,148.453,148.21,148.317,11898.0,False,False,False,253,False,2025-09-07 23:00:00+00:00
2025-09-08 00:00:00+00:00,148.315,148.58,148.297,148.339,18782.0,False,False,False,253,False,2025-09-08 00:00:00+00:00
2025-09-08 01:00:00+00:00,148.338,148.39,148.126,148.142,14613.0,False,False,False,253,False,2025-09-08 01:00:00+00:00
2025-09-08 02:00:00+00:00,148.14,148.154,148.004,148.082,10373.0,False,False,False,253,False,2025-09-08 02:00:00+00:00
2025-09-08 03:00:00+00:00,148.082,148.223,148.02,148.204,8268.0,False,False,False,253,False,2025-09-08 03:00:00+00:00
2025-09-08 04:00:00+00:00,148.203,148.256,148.114,148.16,7361.0,False,False,False,253,False,2025-09-08 04:00:00+00:00
2025-09-08 05:00:00+00:00,148.162,148.18,148.006,148.138,7143.0,False,False,False,253,False,2025-09-08 05:00:00+00:00
2025-09-08 06:00:00+00:00,148.138,148.164,147.802,147.83,15180.0,False,False,False,253,False,2025-09-08 06:00:00+00:00
2025-09-08 07:00:00+00:00,147.832,147.836,147.515,147.534,14769.0,False,False,False,253,False,2025-09-08 07:00:00+00:00
2025-09-08 08:00:00+00:00,147.532,147.74,147.466,147.688,11341.0,False,False,False,253,False,2025-09-08 08:00:00+00:00
2025-09-08 09:00:00+00:00,147.686,147.774,147.666,147.754,9015.0,False,False,False,253,False,2025-09-08 09:00:00+00:00
2025-09-08 10:00:00+00:00,147.753,147.88,147.748,147.805,9008.0,False,False,False,253,False,2025-09-08 10:00:00+00:00
2025-09-08 11:00:00+00:00,147.806,147.821,147.677,147.778,8700.0,False,False,False,253,False,2025-09-08 11:00:00+00:00
2025-09-08 12:00:00+00:00,147.78,147.882,147.652,147.698,12597.0,False,False,False,253,False,2025-09-08 12:00:00+00:00
2025-09-08 13:00:00+00:00,147.7,147.746,147.538,147.676,16211.0,False,False,False,253,False,2025-09-08 13:00:00+00:00
2025-09-08 14:00:00+00:00,147.676,147.876,147.624,147.749,15521.0,False,False,False,253,False,2025-09-08 14:00:00+00:00
2025-09-08 15:00:00+00:00,147.75,147.768,147.547,147.592,11340.0,False,False,False,253,False,2025-09-08 15:00:00+00:00
2025-09-08 16:00:00+00:00,147.592,147.779,147.554,147.69,8895.0,False,False,False,253,False,2025-09-08 16:00:00+00:00
2025-09-08 17:00:00+00:00,147.69,147.768,147.673,147.73,7577.0,False,False,False,253,False,2025-09-08 17:00:00+00:00
2025-09-08 18:00:00+00:00,147.731,147.731,147.446,147.462,6832.0,False,False,False,253,False,2025-09-08 18:00:00+00:00
2025-09-08 19:00:00+00:00,147.461,147.476,147.342,147.421,5914.0,False,False,False,253,False,2025-09-08 19:00:00+00:00
2025-09-08 20:00:00+00:00,147.422,147.543,147.381,147.53,4197.0,False,False,False,253,False,2025-09-08 20:00:00+00:00
2025-09-08 21:00:00+00:00,147.503,147.573,147.492,147.53,1040.0,False,False,False,253,False,2025-09-08 21:00:00+00:00
2025-09-08 22:00:00+00:00,147.532,147.532,147.391,147.416,2258.0,False,False,False,253,False,2025-09-08 22:00:00+00:00
2025-09-08 23:00:00+00:00,147.411,147.426,147.214,147.376,5391.0,False,False,False,253,False,2025-09-08 23:00:00+00:00
2025-09-09 00:00:00+00:00,147.377,147.434,147.154,147.346,12109.0,False,False,False,253,False,2025-09-09 00:00:00+00:00
2025-09-09 01:00:00+00:00,147.347,147.401,147.2,147.239,9952.0,False,False,False,253,False,2025-09-09 01:00:00+00:00
2025-09-09 02:00:00+00:00,147.24,147.343,147.212,147.334,6855.0,False,False,False,253,False,2025-09-09 02:00:00+00:00
2025-09-09 03:00:00+00:00,147.334,147.404,147.323,147.366,5142.0,False,False,False,253,False,2025-09-09 03:00:00+00:00
2025-09-09 04:00:00+00:00,147.366,147.378,147.094,147.128,6699.0,False,False,False,253,False,2025-09-09 04:00:00+00:00
2025-09-09 05:00:00+00:00,147.129,147.134,146.848,146.858,7973.0,False,False,False,253,False,2025-09-09 05:00:00+00:00
2025-09-09 06:00:00+00:00,146.855,147.135,146.817,147.052,11176.0,False,False,False,253,False,2025-09-09 06:00:00+00:00
2025-09-09 07:00:00+00:00,147.05,147.316,146.998,147.206,9781.0,False,False,False,253,False,2025-09-09 07:00:00+00:00
2025-09-09 08:00:00+00:00,147.206,147.337,146.559,146.626,21868.0,False,False,False,253,False,2025-09-09 08:00:00+00:00
2025-09-09 09:00:00+00:00,146.625,146.625,146.307,146.348,12395.0,False,False,False,253,False,2025-09-09 09:00:00+00:00
2025-09-09 10:00:00+00:00,146.346,146.52,146.327,146.472,7107.0,False,False,False,253,False,2025-09-09 10:00:00+00:00
2025-09-09 11:00:00+00:00,146.471,146.767,146.465,146.73,8545.0,False,False,False,253,False,2025-09-09 11:00:00+00:00
2025-09-09 12:00:00+00:00,146.728,147.005,146.726,146.923,15037.0,False,False,False,253,False,2025-09-09 12:00:00+00:00
2025-09-09 13:00:00+00:00,146.92,146.968,146.778,146.872,17143.0,False,False,False,253,False,2025-09-09 13:00:00+00:00
2025-09-09 14:00:00+00:00,146.871,147.136,146.525,147.098,33693.0,False,False,False,253,False,2025-09-09 14:00:00+00:00
2025-09-09 15:00:00+00:00,147.097,147.351,147.097,147.237,17319.0,False,False,False,253,False,2025-09-09 15:00:00+00:00
2025-09-09 16:00:00+00:00,147.238,147.338,147.182,147.274,9246.0,False,False,False,253,False,2025-09-09 16:00:00+00:00
2025-09-09 17:00:00+00:00,147.273,147.365,147.24,147.356,8487.0,False,False,False,253,False,2025-09-09 17:00:00+00:00
2025-09-09 18:00:00+00:00,147.356,147.434,147.316,147.402,7850.0,False,False,False,253,False,2025-09-09 18:00:00+00:00
2025-09-09 19:00:00+00:00,147.402,147.464,147.392,147.446,5554.0,False,False,False,253,False,2025-09-09 19:00:00+00:00
2025-09-09 20:00:00+00:00,147.446,147.473,147.4,147.403,3748.0,False,False,False,253,False,2025-09-09 20:00:00+00:00
2025-09-09 21:00:00+00:00,147.364,147.414,147.299,147.382,1388.0,False,False,False,253,False,2025-09-09 21:00:00+00:00
2025-09-09 22:00:00+00:00,147.384,147.417,147.343,147.356,1569.0,False,False,False,253,False,2025-09-09 22:00:00+00:00
2025-09-09 23:00:00+00:00,147.352,147.454,147.336,147.396,3351.0,False,False,False,253,False,2025-09-09 23:00:00+00:00
2025-09-10 00:00:00+00:00,147.396,147.478,147.372,147.429,8896.0,False,False,False,253,False,2025-09-10 00:00:00+00:00
2025-09-10 01:00:00+00:00,147.429,147.578,147.334,147.398,9602.0,False,False,False,253,False,2025-09-10 01:00:00+00:00
2025-09-10 02:00:00+00:00,147.394,147.417,147.297,147.301,6953.0,False,False,False,253,False,2025-09-10 02:00:00+00:00
2025-09-10 03:00:00+00:00,147.302,147.402,147.271,147.396,4191.0,False,False,False,253,False,2025-09-10 03:00:00+00:00
2025-09-10 04:00:00+00:00,147.396,147.462,147.325,147.327,5321.0,False,False,False,253,False,2025-09-10 04:00:00+00:00
2025-09-10 05:00:00+00:00,147.328,147.489,147.282,147.427,5226.0,False,False,False,253,False,2025-09-10 05:00:00+00:00
2025-09-10 06:00:00+00:00,147.428,147.588,147.337,147.57,11632.0,False,False,False,253,False,2025-09-10 06:00:00+00:00
2025-09-10 07:00:00+00:00,147.569,147.574,147.393,147.498,12089.0,False,False,False,253,False,2025-09-10 07:00:00+00:00
2025-09-10 08:00:00+00:00,147.498,147.558,147.397,147.518,9835.0,False,False,False,253,False,2025-09-10 08:00:00+00:00
2025-09-10 09:00:00+00:00,147.52,147.544,147.396,147.427,9048.0,False,False,False,253,False,2025-09-10 09:00:00+00:00
2025-09-10 10:00:00+00:00,147.428,147.487,147.398,147.478,6842.0,False,False,False,253,False,2025-09-10 10:00:00+00:00
2025-09-10 11:00:00+00:00,147.478,147.547,147.446,147.518,7393.0,False,False,False,253,False,2025-09-10 11:00:00+00:00
2025-09-10 12:00:00+00:00,147.518,147.647,147.105,147.53,24429.0,False,False,False,253,False,2025-09-10 12:00:00+00:00
2025-09-10 13:00:00+00:00,147.533,147.608,147.275,147.342,21257.0,False,False,False,253,False,2025-09-10 13:00:00+00:00
2025-09-10 14:00:00+00:00,147.341,147.428,147.264,147.404,14900.0,False,False,False,253,False,2025-09-10 14:00:00+00:00
2025-09-10 15:00:00+00:00,147.404,147.446,147.317,147.373,9110.0,False,False,False,253,False,2025-09-10 15:00:00+00:00
2025-09-10 16:00:00+00:00,147.372,147.414,147.282,147.378,6975.0,False,False,False,253,False,2025-09-10 16:00:00+00:00
2025-09-10 17:00:00+00:00,147.377,147.394,147.248,147.334,6813.0,False,False,False,253,False,2025-09-10 17:00:00+00:00
2025-09-10 18:00:00+00:00,147.334,147.354,147.247,147.326,4628.0,False,False,False,253,False,2025-09-10 18:00:00+00:00
2025-09-10 19:00:00+00:00,147.326,147.468,147.314,147.415,5230.0,False,False,False,253,False,2025-09-10 19:00:00+00:00
2025-09-10 20:00:00+00:00,147.416,147.47,147.383,147.465,2454.0,False,False,False,253,False,2025-09-10 20:00:00+00:00
2025-09-10 21:00:00+00:00,147.396,147.436,147.378,147.408,2372.0,False,False,False,253,False,2025-09-10 21:00:00+00:00
2025-09-10 22:00:00+00:00,147.392,147.426,147.344,147.349,1253.0,False,False,False,253,False,2025-09-10 22:00:00+00:00
2025-09-10 23:00:00+00:00,147.348,147.38,147.282,147.352,2973.0,False,False,False,253,False,2025-09-10 23:00:00+00:00
2025-09-11 00:00:00+00:00,147.354,147.47,147.346,147.46,8191.0,False,False,False,253,False,2025-09-11 00:00:00+00:00
2025-09-11 01:00:00+00:00,147.461,147.48,147.321,147.392,5703.0,False,False,False,253,False,2025-09-11 01:00:00+00:00
2025-09-11 02:00:00+00:00,147.392,147.481,147.378,147.467,4198.0,False,False,False,253,False,2025-09-11 02:00:00+00:00
2025-09-11 03:00:00+00:00,147.468,147.479,147.436,147.446,4366.0,False,False,False,253,False,2025-09-11 03:00:00+00:00
2025-09-11 04:00:00+00:00,147.446,147.457,147.416,147.436,4280.0,False,False,False,253,False,2025-09-11 04:00:00+00:00
2025-09-11 05:00:00+00:00,147.436,147.589,147.427,147.582,4478.0,False,False,False,253,False,2025-09-11 05:00:00+00:00
2025-09-11 06:00:00+00:00,147.581,147.791,147.561,147.724,10554.0,False,False,False,253,False,2025-09-11 06:00:00+00:00
2025-09-11 07:00:00+00:00,147.726,147.831,147.656,147.78,9376.0,False,False,False,253,False,2025-09-11 07:00:00+00:00
2025-09-11 08:00:00+00:00,147.778,147.863,147.77,147.85,7882.0,False,False,False,253,False,2025-09-11 08:00:00+00:00
2025-09-11 09:00:00+00:00,147.849,147.993,147.841,147.961,7865.0,False,False,False,253,False,2025-09-11 09:00:00+00:00
2025-09-11 10:00:00+00:00,147.96,147.991,147.898,147.968,6022.0,False,False,False,253,False,2025-09-11 10:00:00+00:00
2025-09-11 11:00:00+00:00,147.97,147.988,147.902,147.968,7055.0,False,False,False,253,False,2025-09-11 11:00:00+00:00
2025-09-11 12:00:00+00:00,147.966,148.192,147.362,147.528,36185.0,False,False,False,253,False,2025-09-11 12:00:00+00:00
2025-09-11 13:00:00+00:00,147.528,147.621,147.332,147.36,31014.0,False,False,False,253,False,2025-09-11 13:00:00+00:00
2025-09-11 14:00:00+00:00,147.36,147.38,146.994,147.189,21086.0,False,False,False,253,False,2025-09-11 14:00:00+00:00
2025-09-11 15:00:00+00:00,147.189,147.312,147.056,147.17,13244.0,False,False,False,253,False,2025-09-11 15:00:00+00:00
2025-09-11 16:00:00+00:00,147.17,147.171,146.988,147.058,10210.0,False,False,False,253,False,2025-09-11 16:00:00+00:00
2025-09-11 17:00:00+00:00,147.058,147.308,147.052,147.29,9505.0,False,False,False,253,False,2025-09-11 17:00:00+00:00
2025-09-11 18:00:00+00:00,147.289,147.309,147.148,147.176,7597.0,False,False,False,253,False,2025-09-11 18:00:00+00:00
2025-09-11 19:00:00+00:00,147.177,147.192,147.089,147.165,8480.0,False,False,False,253,False,2025-09-11 19:00:00+00:00
2025-09-11 20:00:00+00:00,147.165,147.247,147.124,147.236,6135.0,False,False,False,253,False,2025-09-11 20:00:00+00:00
2025-09-11 21:00:00+00:00,147.221,147.243,147.18,147.198,172.0,False,False,False,253,False,2025-09-11 21:00:00+00:00
2025-09-11 22:00:00+00:00,147.192,147.231,147.122,147.188,2039.0,False,False,False,253,False,2025-09-11 22:00:00+00:00
2025-09-11 23:00:00+00:00,147.186,147.238,147.152,147.229,2622.0,False,False,False,253,False,2025-09-11 23:00:00+00:00
2025-09-12 00:00:00+00:00,147.229,147.337,147.167,147.23,7520.0,False,False,False,253,False,2025-09-12 00:00:00+00:00
2025-09-12 01:00:00+00:00,147.229,147.448,147.213,147.417,5272.0,False,False,False,253,False,2025-09-12 01:00:00+00:00
2025-09-12 02:00:00+00:00,147.417,147.48,147.398,147.424,4549.0,False,False,False,253,False,2025-09-12 02:00:00+00:00
2025-09-12 03:00:00+00:00,147.424,147.481,147.422,147.448,3807.0,False,False,False,253,False,2025-09-12 03:00:00+00:00
2025-09-12 04:00:00+00:00,147.45,147.547,147.449,147.502,3679.0,False,False,False,253,False,2025-09-12 04:00:00+00:00
2025-09-12 05:00:00+00:00,147.504,147.556,147.332,147.348,4948.0,False,False,False,253,False,2025-09-12 05:00:00+00:00
2025-09-12 06:00:00+00:00,147.347,147.506,147.326,147.409,9744.0,False,False,False,253,False,2025-09-12 06:00:00+00:00
2025-09-12 07:00:00+00:00,147.407,147.488,147.244,147.458,12976.0,False,False,False,253,False,2025-09-12 07:00:00+00:00
2025-09-12 08:00:00+00:00,147.458,147.928,147.454,147.894,16394.0,False,False,False,253,False,2025-09-12 08:00:00+00:00
2025-09-12 09:00:00+00:00,147.895,147.985,147.858,147.929,9939.0,False,False,False,253,False,2025-09-12 09:00:00+00:00
2025-09-12 10:00:00+00:00,147.93,147.941,147.744,147.754,7702.0,False,False,False,253,False,2025-09-12 10:00:00+00:00
2025-09-12 11:00:00+00:00,147.754,147.858,147.685,147.84,8308.0,False,False,False,253,False,2025-09-12 11:00:00+00:00
2025-09-12 12:00:00+00:00,147.84,148.074,147.809,147.848,13911.0,False,False,False,253,False,2025-09-12 12:00:00+00:00
2025-09-12 13:00:00+00:00,147.848,147.889,147.7,147.74,14975.0,False,False,False,253,False,2025-09-12 13:00:00+00:00
2025-09-12 14:00:00+00:00,147.748,147.77,147.59,147.668,15286.0,False,False,False,253,False,2025-09-12 14:00:00+00:00
2025-09-12 15:00:00+00:00,147.668,147.866,147.65,147.858,10317.0,False,False,False,253,False,2025-09-12 15:00:00+00:00
2025-09-12 16:00:00+00:00,147.859,147.876,147.631,147.684,6378.0,False,False,False,253,False,2025-09-12 16:00:00+00:00
2025-09-12 17:00:00+00:00,147.682,147.682,147.516,147.56,6459.0,False,False,False,253,False,2025-09-12 17:00:00+00:00
2025-09-12 18:00:00+00:00,147.56,147.562,147.474,147.488,4966.0,False,False,False,253,False,2025-09-12 18:00:00+00:00
2025-09-12 19:00:00+00:00,147.488,147.612,147.464,147.586,3868.0,False,False,False,253,False,2025-09-12 19:00:00+00:00
2025-09-12 20:00:00+00:00,147.584,147.724,147.578,147.673,4087.0,False,False,False,253,False,2025-09-12 20:00:00+00:00
2025-09-14 22:00:00+00:00,147.638,147.791,147.616,147.712,1790.0,False,False,False,254,True,2025-09-14 22:00:00+00:00
2025-09-14 23:00:00+00:00,147.712,147.73,147.63,147.678,3027.0,False,False,False,254,False,2025-09-14 23:00:00+00:00
2025-09-15 00:00:00+00:00,147.679,147.692,147.55,147.55,5340.0,False,False,False,254,False,2025-09-15 00:00:00+00:00
2025-09-15 01:00:00+00:00,147.55,147.588,147.541,147.578,6088.0,False,False,False,254,False,2025-09-15 01:00:00+00:00
2025-09-15 02:00:00+00:00,147.578,147.614,147.51,147.518,5069.0,False,False,False,254,False,2025-09-15 02:00:00+00:00
2025-09-15 03:00:00+00:00,147.516,147.52,147.404,147.43,4770.0,False,False,False,254,False,2025-09-15 03:00:00+00:00
2025-09-15 04:00:00+00:00,147.428,147.454,147.34,147.404,4312.0,False,False,False,254,False,2025-09-15 04:00:00+00:00
2025-09-15 05:00:00+00:00,147.404,147.522,147.394,147.511,4910.0,False,False,False,254,False,2025-09-15 05:00:00+00:00
2025-09-15 06:00:00+00:00,147.512,147.61,147.499,147.532,8707.0,False,False,False,254,False,2025-09-15 06:00:00+00:00
2025-09-15 07:00:00+00:00,147.532,147.597,147.374,147.469,11468.0,False,False,False,254,False,2025-09-15 07:00:00+00:00
2025-09-15 08:00:00+00:00,147.47,147.483,147.376,147.412,9629.0,False,False,False,254,False,2025-09-15 08:00:00+00:00
2025-09-15 09:00:00+00:00,147.414,147.43,147.311,147.37,7675.0,False,False,False,254,False,2025-09-15 09:00:00+00:00
2025-09-15 10:00:00+00:00,147.37,147.408,147.248,147.396,7718.0,False,False,False,254,False,2025-09-15 10:00:00+00:00
2025-09-15 11:00:00+00:00,147.396,147.478,147.324,147.416,8035.0,False,False,False,254,False,2025-09-15 11:00:00+00:00
2025-09-15 12:00:00+00:00,147.414,147.418,147.251,147.27,11909.0,False,False,False,254,False,2025-09-15 12:00:00+00:00
2025-09-15 13:00:00+00:00,147.27,147.355,147.232,147.35,12716.0,False,False,False,254,False,2025-09-15 13:00:00+00:00
2025-09-15 14:00:00+00:00,147.351,147.472,147.35,147.42,12836.0,False,False,False,254,False,2025-09-15 14:00:00+00:00
2025-09-15 15:00:00+00:00,147.42,147.436,147.27,147.274,9729.0,False,False,False,254,False,2025-09-15 15:00:00+00:00
2025-09-15 16:00:00+00:00,147.274,147.417,147.242,147.339,9857.0,False,False,False,254,False,2025-09-15 16:00:00+00:00
2025-09-15 17:00:00+00:00,147.34,147.374,147.246,147.256,7261.0,False,False,False,254,False,2025-09-15 17:00:00+00:00
2025-09-15 18:00:00+00:00,147.256,147.328,147.242,147.326,7008.0,False,False,False,254,False,2025-09-15 18:00:00+00:00
2025-09-15 19:00:00+00:00,147.324,147.415,147.314,147.392,5670.0,False,False,False,254,False,2025-09-15 19:00:00+00:00
2025-09-15 20:00:00+00:00,147.393,147.43,147.37,147.417,4293.0,False,False,False,254,False,2025-09-15 20:00:00+00:00
2025-09-15 21:00:00+00:00,147.343,147.379,147.314,147.354,1565.0,False,False,False,254,False,2025-09-15 21:00:00+00:00
2025-09-15 22:00:00+00:00,147.343,147.405,147.342,147.397,1354.0,False,False,False,254,False,2025-09-15 22:00:00+00:00
2025-09-15 23:00:00+00:00,147.396,147.428,147.336,147.401,3211.0,False,False,False,254,False,2025-09-15 23:00:00+00:00
2025-09-16 00:00:00+00:00,147.402,147.504,147.349,147.446,8963.0,False,False,False,254,False,2025-09-16 00:00:00+00:00
2025-09-16 01:00:00+00:00,147.446,147.541,147.264,147.353,9661.0,False,False,False,254,False,2025-09-16 01:00:00+00:00
2025-09-16 02:00:00+00:00,147.354,147.355,147.116,147.154,8591.0,False,False,False,254,False,2025-09-16 02:00:00+00:00
2025-09-16 03:00:00+00:00,147.154,147.2,147.018,147.102,8157.0,False,False,False,254,False,2025-09-16 03:00:00+00:00
2025-09-16 04:00:00+00:00,147.1,147.13,146.972,147.016,7159.0,False,False,False,254,False,2025-09-16 04:00:00+00:00
2025-09-16 05:00:00+00:00,147.017,147.072,146.918,146.994,7849.0,False,False,False,254,False,2025-09-16 05:00:00+00:00
2025-09-16 06:00:00+00:00,146.995,147.029,146.78,146.898,13856.0,False,False,False,254,False,2025-09-16 06:00:00+00:00
2025-09-16 07:00:00+00:00,146.896,146.9,146.692,146.89,14104.0,False,False,False,254,False,2025-09-16 07:00:00+00:00
2025-09-16 08:00:00+00:00,146.891,147.094,146.877,146.998,12529.0,False,False,False,254,False,2025-09-16 08:00:00+00:00
2025-09-16 09:00:00+00:00,146.998,147.008,146.868,146.962,12528.0,False,False,False,254,False,2025-09-16 09:00:00+00:00
2025-09-16 10:00:00+00:00,146.96,147.092,146.946,147.058,9678.0,False,False,False,254,False,2025-09-16 10:00:00+00:00
2025-09-16 11:00:00+00:00,147.057,147.116,146.878,146.958,11277.0,False,False,False,254,False,2025-09-16 11:00:00+00:00
2025-09-16 12:00:00+00:00,146.958,147.262,146.908,147.098,20589.0,False,False,False,254,False,2025-09-16 12:00:00+00:00
2025-09-16 13:00:00+00:00,147.097,147.139,146.736,146.761,20749.0,False,False,False,254,False,2025-09-16 13:00:00+00:00
2025-09-16 14:00:00+00:00,146.76,146.806,146.522,146.527,21166.0,False,False,False,254,False,2025-09-16 14:00:00+00:00
2025-09-16 15:00:00+00:00,146.528,146.683,146.502,146.558,12848.0,False,False,False,254,False,2025-09-16 15:00:00+00:00
2025-09-16 16:00:00+00:00,146.559,146.563,146.352,146.357,10305.0,False,False,False,254,False,2025-09-16 16:00:00+00:00
2025-09-16 17:00:00+00:00,146.356,146.403,146.278,146.376,10140.0,False,False,False,254,False,2025-09-16 17:00:00+00:00
2025-09-16 18:00:00+00:00,146.377,146.398,146.326,146.344,9678.0,False,False,False,254,False,2025-09-16 18:00:00+00:00
2025-09-16 19:00:00+00:00,146.345,146.502,146.345,146.497,9462.0,False,False,False,254,False,2025-09-16 19:00:00+00:00
2025-09-16 20:00:00+00:00,146.498,146.507,146.446,146.456,6343.0,False,False,False,254,False,2025-09-16 20:00:00+00:00
2025-09-16 21:00:00+00:00,146.478,146.541,146.434,146.484,1195.0,False,False,False,254,False,2025-09-16 21:00:00+00:00
2025-09-16 22:00:00+00:00,146.486,146.52,146.436,146.495,1576.0,False,False,False,254,False,2025-09-16 22:00:00+00:00
2025-09-16 23:00:00+00:00,146.494,146.494,146.312,146.413,3927.0,False,False,False,254,False,2025-09-16 23:00:00+00:00
2025-09-17 00:00:00+00:00,146.412,146.57,146.214,146.535,13680.0,False,False,False,254,False,2025-09-17 00:00:00+00:00
2025-09-17 01:00:00+00:00,146.536,146.606,146.432,146.498,10809.0,False,False,False,254,False,2025-09-17 01:00:00+00:00
2025-09-17 02:00:00+00:00,146.497,146.592,146.496,146.54,5671.0,False,False,False,254,False,2025-09-17 02:00:00+00:00
2025-09-17 03:00:00+00:00,146.54,146.567,146.478,146.534,3899.0,False,False,False,254,False,2025-09-17 03:00:00+00:00
2025-09-17 04:00:00+00:00,146.532,146.546,146.434,146.457,3461.0,False,False,False,254,False,2025-09-17 04:00:00+00:00
2025-09-17 05:00:00+00:00,146.456,146.556,146.372,146.518,6099.0,False,False,False,254,False,2025-09-17 05:00:00+00:00
2025-09-17 06:00:00+00:00,146.516,146.547,146.465,146.499,9394.0,False,False,False,254,False,2025-09-17 06:00:00+00:00
2025-09-17 07:00:00+00:00,146.5,146.681,146.48,146.667,10295.0,False,False,False,254,False,2025-09-17 07:00:00+00:00
2025-09-17 08:00:00+00:00,146.668,146.682,146.377,146.456,8608.0,False,False,False,254,False,2025-09-17 08:00:00+00:00
2025-09-17 09:00:00+00:00,146.455,146.456,146.278,146.319,8675.0,False,False,False,254,False,2025-09-17 09:00:00+00:00
2025-09-17 10:00:00+00:00,146.32,146.39,146.204,146.274,9283.0,False,False,False,254,False,2025-09-17 10:00:00+00:00
2025-09-17 11:00:00+00:00,146.275,146.346,146.226,146.34,8353.0,False,False,False,254,False,2025-09-17 11:00:00+00:00
2025-09-17 12:00:00+00:00,146.34,146.479,146.322,146.38,10439.0,False,False,False,254,False,2025-09-17 12:00:00+00:00
2025-09-17 13:00:00+00:00,146.38,146.401,146.245,146.339,11706.0,False,False,False,254,False,2025-09-17 13:00:00+00:00
2025-09-17 14:00:00+00:00,146.34,146.394,146.21,146.342,11938.0,False,False,False,254,False,2025-09-17 14:00:00+00:00
2025-09-17 15:00:00+00:00,146.343,146.386,146.305,146.362,8358.0,False,False,False,254,False,2025-09-17 15:00:00+00:00
2025-09-17 16:00:00+00:00,146.364,146.376,146.254,146.29,8888.0,False,False,False,254,False,2025-09-17 16:00:00+00:00
2025-09-17 17:00:00+00:00,146.29,146.37,146.247,146.247,9430.0,False,False,False,254,False,2025-09-17 17:00:00+00:00
2025-09-17 18:00:00+00:00,146.247,146.858,145.483,146.714,72623.0,False,False,False,254,False,2025-09-17 18:00:00+00:00
2025-09-17 19:00:00+00:00,146.713,146.848,146.442,146.778,31868.0,False,False,False,254,False,2025-09-17 19:00:00+00:00
2025-09-17 20:00:00+00:00,146.778,147.051,146.756,146.999,7323.0,False,False,False,254,False,2025-09-17 20:00:00+00:00
2025-09-17 21:00:00+00:00,146.965,146.994,146.882,146.945,1819.0,False,False,False,254,False,2025-09-17 21:00:00+00:00
2025-09-17 22:00:00+00:00,146.944,146.982,146.796,146.841,3762.0,False,False,False,254,False,2025-09-17 22:00:00+00:00
2025-09-17 23:00:00+00:00,146.838,146.912,146.768,146.884,7018.0,False,False,False,254,False,2025-09-17 23:00:00+00:00
2025-09-18 00:00:00+00:00,146.884,147.033,146.855,146.914,13598.0,False,False,False,254,False,2025-09-18 00:00:00+00:00
2025-09-18 01:00:00+00:00,146.914,147.148,146.846,147.024,14364.0,False,False,False,254,False,2025-09-18 01:00:00+00:00
2025-09-18 02:00:00+00:00,147.024,147.072,146.898,146.908,7216.0,False,False,False,254,False,2025-09-18 02:00:00+00:00
2025-09-18 03:00:00+00:00,146.907,147.054,146.854,147.053,5761.0,False,False,False,254,False,2025-09-18 03:00:00+00:00
2025-09-18 04:00:00+00:00,147.052,147.222,147.042,147.206,7412.0,False,False,False,254,False,2025-09-18 04:00:00+00:00
2025-09-18 05:00:00+00:00,147.206,147.406,147.174,147.354,8714.0,False,False,False,254,False,2025-09-18 05:00:00+00:00
2025-09-18 06:00:00+00:00,147.349,147.532,147.332,147.408,15590.0,False,False,False,254,False,2025-09-18 06:00:00+00:00
2025-09-18 07:00:00+00:00,147.41,147.428,147.029,147.116,16244.0,False,False,False,254,False,2025-09-18 07:00:00+00:00
2025-09-18 08:00:00+00:00,147.116,147.49,147.1,147.435,17030.0,False,False,False,254,False,2025-09-18 08:00:00+00:00
2025-09-18 09:00:00+00:00,147.434,147.457,147.162,147.276,12874.0,False,False,False,254,False,2025-09-18 09:00:00+00:00
2025-09-18 10:00:00+00:00,147.275,147.372,147.226,147.262,9194.0,False,False,False,254,False,2025-09-18 10:00:00+00:00
2025-09-18 11:00:00+00:00,147.262,147.427,147.216,147.386,15328.0,False,False,False,254,False,2025-09-18 11:00:00+00:00
2025-09-18 12:00:00+00:00,147.386,147.804,147.368,147.792,20265.0,False,False,False,254,False,2025-09-18 12:00:00+00:00
2025-09-18 13:00:00+00:00,147.793,148.268,147.793,148.06,26529.0,False,False,False,254,False,2025-09-18 13:00:00+00:00
2025-09-18 14:00:00+00:00,148.062,148.129,147.902,148.014,24847.0,False,False,False,254,False,2025-09-18 14:00:00+00:00
2025-09-18 15:00:00+00:00,148.013,148.084,147.905,148.026,16427.0,False,False,False,254,False,2025-09-18 15:00:00+00:00
2025-09-18 16:00:00+00:00,148.026,148.044,147.858,147.866,11128.0,False,False,False,254,False,2025-09-18 16:00:00+00:00
